Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
25/08/2026 14:52,1-0319,Sale,,10385Q,TROPICANA TWISTER ORANGE,,,1.000,30.00,0.00,30.00,25.37,4.63,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:52,1-0319,Sale,HOME ESSENTIALS,10306,REXONA POWDER DRY 3ML,,,1.000,10.00,0.00,10.00,7.92,2.08,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:52,1-0319,Sale,SNACKS,98000071,MANG JUAN SUKAT SILI 26G,,,1.000,14.98,0.00,14.98,0.00,14.98,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:49,1-0318,Sale,DRINKS,10252,Royal 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:49,1-0318,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:49,1-0318,Sale,DRINKS,10114,SPRITE 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:49,1-0318,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 14:33,1-0317,Sale,DRINKS,98000048,WILKINS PURE 1L,,,2.000,50.00,0.00,50.00,31.82,18.18,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 12:53,1-0316,Sale,SNACKS,10149,NOVA COUNTRY CHEDDAR 20G,,,1.000,8.98,0.00,8.98,6.50,2.48,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 12:52,1-0315,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 12:50,1-0314,Sale,ICE CREAM 🍦,10344,CREAMLINE PINIPIG CHOCOLATE 70ML,,,1.000,19.98,0.00,19.98,16.15,3.83,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 11:32,1-0313,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 10:05,1-0312,Sale,FOOD,10128,NESCAFE ORIGINAL TWIN PACK,,,1.000,17.00,0.00,17.00,14.00,3.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 10:05,1-0312,Sale,Cleaning/Laundry Supplies,98000003,ARIEL TWIN JUMBO POWDER SUNRISE FRESH 66G,,,2.000,35.96,0.00,35.96,28.00,7.96,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 10:05,1-0312,Sale,Cleaning/Laundry Supplies,10098,SPEED BAR SPECKLED BLUE,,,1.000,26.00,0.00,26.00,0.00,26.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
25/08/2026 10:02,1-0311,Sale,SNACKS,10207,PRESTO CHOCO,,,1.000,10.00,0.00,10.00,6.13,3.87,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:24,1-0310,Sale,SNACKS,10202,PIATTOS CHEESE 85G,,,1.000,39.98,0.00,39.98,33.22,6.76,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:24,1-0310,Sale,SNACKS,10149,NOVA COUNTRY CHEDDAR 20G,,,1.000,8.98,0.00,8.98,6.50,2.48,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:24,1-0310,Sale,SNACKS,10226,KROPEK NI MANGJUAN 90G,,,1.000,29.98,0.00,29.98,23.01,6.97,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:24,1-0310,Sale,SNACKS,10215,MANG JUAN SUKAT SILI 90G,,,1.000,29.98,0.00,29.98,22.50,7.48,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:23,1-0309,Sale,SNACKS,10226,KROPEK NI MANGJUAN 90G,,,1.000,29.98,0.00,29.98,23.01,6.97,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:23,1-0309,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:05,1-0308,Sale,ICE CREAM 🍦,10339,CREAMLINE JUMBO CONE DOUBLE DUTCH 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:05,1-0308,Sale,ICE CREAM 🍦,10342,CREAMLINE JUMBO CONE UBE QUESO 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 21:05,1-0308,Sale,ICE CREAM 🍦,10347,CREAMLINE BAR UBE QUESO PASTILLAS,,,1.000,16.98,0.00,16.98,11.60,5.38,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,BATH ESSENTIALS,10022,REJOICE 4W,,,1.000,11.00,0.00,11.00,0.00,11.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,BATH ESSENTIALS,10271,SUNSILK SMTH&MNGBL 15ML,,,3.000,27.00,0.00,27.00,18.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,BATH ESSENTIALS,10270,CREAM SILK CONDITIONER SS/PINK,,,3.000,27.00,0.00,27.00,18.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,FOOD,10171,ENERGEN VNLA,,,3.000,36.00,0.00,36.00,25.35,10.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,FOOD,10128,NESCAFE ORIGINAL TWIN PACK,,,3.000,51.00,0.00,51.00,42.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:46,2-0069,Sale,FOOD,10127,NESCAFE CREAMY WHITE TWIN PACK,,,3.000,45.00,0.00,45.00,0.00,45.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:30,2-0068,Sale,SNACKS,98000121,PRESTO PEANUT BUTTER,,,1.000,10.00,0.00,10.00,6.13,3.87,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:30,2-0068,Sale,DRINKS,10118,MINUTE MAID 250,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 20:30,2-0068,Sale,DRINKS,10251,PEPSI EXTRA FIZZ 1L,,,1.000,55.00,0.00,55.00,41.00,14.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 10:30,1-0307,Sale,SNACKS,10236,FRUIT SALAD,,,1.000,8.00,0.00,8.00,5.75,2.25,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 10:28,1-0306,Sale,ICE CREAM 🍦,10343,CREAMLINE JUMBO CONE MANGO PEANUT 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 10:27,1-0305,Sale,SNACKS,10202,PIATTOS CHEESE 85G,,,1.000,39.50,0.00,39.50,33.22,6.28,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 10:27,1-0305,Sale,SNACKS,10236,FRUIT SALAD,,,3.000,24.00,0.00,24.00,17.25,6.75,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 10:27,1-0305,Sale,SNACKS,10195,MAGIC CHIPS CHEESE,,,1.000,10.00,0.00,10.00,7.92,2.08,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 09:32,1-0304,Sale,DRINKS,10129,C2 SOLO APPLE 230ML,,,6.000,102.00,0.00,102.00,0.00,102.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 09:32,1-0304,Sale,SNACKS,10378,LEMON SQUARE LAVA CAKE PACK,,,1.000,89.98,0.00,89.98,78.00,11.98,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:54,1-0303,Sale,ICE CREAM 🍦,10368,CREAMLINE MINI CUP CHOCOLATE 75ML,,,1.000,19.98,0.00,19.98,12.70,7.28,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:52,1-0302,Sale,DRINKS,10230,REFRESH 500ML,,,1.000,12.00,0.00,12.00,8.65,3.35,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:27,1-0301,Sale,DRINKS,10110,LIFT CITRUS BLAST 320,,,1.000,18.00,0.00,18.00,0.00,18.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:25,1-0300,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,1.000,35.00,0.00,35.00,29.50,5.50,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:20,1-0299,Sale,DRINKS,10192,STING STRWBRRY 320ML,,,2.000,50.00,0.00,50.00,0.00,50.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:20,1-0299,Sale,SNACKS,10186,SUPER CRUNCH CHEESE 5G,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 08:20,1-0299,Sale,SNACKS,10224,MAGIC CHIPS BBQ,,,1.000,10.00,0.00,10.00,7.92,2.08,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:54,2-0067,Sale,DRINKS,10278,COCA COLA 1.5ML,,,1.000,74.98,0.00,74.98,65.75,9.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:54,2-0067,Sale,SNACKS,10198,CHICK BOY ONION & GARLIC 30G,,,2.000,24.00,0.00,24.00,0.00,24.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:54,2-0067,Sale,SNACKS,10136,OISHI PRAWN CRACKERS  NATURAL  24G,,,1.000,10.00,0.00,10.00,7.50,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:54,2-0067,Sale,SNACKS,10137,OISHI ONION RNGS,,,1.000,10.00,0.00,10.00,7.50,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:54,2-0067,Sale,ICE CREAM 🍦,10355,CREAMLINE FAMILY DOU ROCKY ROAD/VANILLA 950ML,,,1.000,164.98,0.00,164.98,112.75,52.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:17,2-0066,Sale,DRINKS,98000047,WILKINS PURE 500,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:11,2-0065,Sale,ICE CREAM 🍦,10337,CREAMLINE CONE BERRY CHOCO 110ML,,,1.000,23.98,0.00,23.98,18.25,5.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:11,2-0065,Sale,ICE CREAM 🍦,10334,CREAMLINE CONE ROCKY ROAD 110ML,,,1.000,23.98,0.00,23.98,18.25,5.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 05:04,2-0064,Sale,DRINKS,10253,STING 290ML,,,1.000,23.00,0.00,23.00,16.75,6.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 03:09,2-0063,Sale,DRINKS,10114,SPRITE 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 03:06,2-0062,Sale,DRINKS,10110,LIFT CITRUS BLAST 320,,,1.000,18.00,0.00,18.00,0.00,18.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 03:06,2-0062,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,10.00,0.00,10.00,0.00,10.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 00:15,2-0061,Sale,FOOD,10189,NESCAFE STICK,,,48.000,240.00,0.00,240.00,156.00,84.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
24/08/2026 00:11,2-0060,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,3.000,159.00,0.00,159.00,123.00,36.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:24,2-0059,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:14,2-0058,Sale,DRINKS,10109,COCA COLA 190ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:12,2-0057,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:12,2-0057,Sale,ICE CREAM 🍦,10366,CREAMLINE SUNDAE CARAMEL 120ML,,,1.000,24.98,0.00,24.98,15.85,9.13,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:12,2-0057,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:10,2-0056,Sale,DRINKS,10109,COCA COLA 190ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:02,2-0055,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,30.00,0.00,30.00,0.00,30.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 23:02,2-0055,Sale,FOOD,10169,BEAR BRAND SWAK,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 22:33,2-0054,Sale,SNACKS,98000123,PRESTO CHOCO VANILLA,,,1.000,10.00,0.00,10.00,5.87,4.13,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 22:22,1-0298,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 22:22,1-0298,Sale,DRINKS,10238,GATORADE (BLUE BOLT) 500ML,,,1.000,45.00,0.00,45.00,42.00,3.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 22:17,1-0297,Sale,ICE CREAM 🍦,10357,CREAMLINE FAMILY DOU COOKIES&CREAM/CHOCO 950ML,,,1.000,164.98,0.00,164.98,112.75,52.23,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:49,1-0296,Sale,SNACKS,10216,MANG JUAN SUKANG PAOMBONG 90G,,,1.000,29.50,0.00,29.50,22.50,7.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:49,1-0296,Sale,SNACKS,10226,KROPEK NI MANGJUAN 90G,,,1.000,29.50,0.00,29.50,23.01,6.49,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:49,1-0296,Sale,SNACKS,10375,LEMON SQUARE CHEESE CAKE PACK,,,1.000,99.98,0.00,99.98,77.00,22.98,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:46,1-0295,Sale,DRINKS,10296,ESCOBAR LIGHT 1L,,,1.000,205.00,0.00,205.00,168.30,36.70,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:46,1-0295,Sale,DRINKS,10372,PEPSI EXTRA FIZZ 1.5L,,,1.000,64.98,0.00,64.98,59.75,5.23,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:46,1-0295,Sale,FOOD,10228,NISSIN CUP NOODLES SPCYHTBF,,,2.000,60.00,0.00,60.00,44.02,15.98,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:44,1-0294,Sale,ICE CREAM 🍦,10369,CREAMLINE MINI CUP CHOCO MARBLE 75ML,,,1.000,19.98,0.00,19.98,12.70,7.28,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:17,1-0293,Sale,FOOD,10167,LUCKYME PANCITCANTON XTRAHOT,,,4.000,60.00,0.00,60.00,0.00,60.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:17,1-0293,Sale,FOOD,10201,OSAKA SARDINES,,,2.000,54.00,0.00,54.00,46.78,7.22,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:17,1-0293,Sale,SNACKS,10219,MR CHIPS MANAMIS MAIS 45G,,,1.000,12.00,0.00,12.00,8.19,3.81,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:17,1-0293,Sale,SNACKS,10157,SWEETCHILI CHPS BBQ,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 21:17,1-0293,Sale,SNACKS,10226,KROPEK NI MANGJUAN 90G,,,1.000,29.50,0.00,29.50,23.01,6.49,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:56,1-0292,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,DRINKS,10119,VINO KULAFU 350,,,1.000,50.00,0.00,50.00,0.00,50.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,SNACKS,10144,CHIPPY CHILI CHEESE 25G,,,2.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,ICE CREAM 🍦,10370,CREAMLINE MINI CUP UBE 75ML,,,2.000,39.96,0.00,39.96,25.40,14.56,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,SNACKS,10155,DINGDONG MIXED NUT 30G,,,1.000,10.00,0.00,10.00,7.00,3.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,Cleaning/Laundry Supplies,10012,ZONROXCSAFE95,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,1.000,35.00,0.00,35.00,29.50,5.50,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:48,1-0291,Sale,,10235,"#misc",,,1.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:31,2-0053,Sale,ICE CREAM 🍦,10279,OREO ICE CREAM 450ML,,,1.000,199.98,0.00,199.98,160.00,39.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:25,2-0052,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:08,1-0290,Sale,DRINKS,10275,MOUNTAIN DEW 1.5L,,,1.000,72.00,0.00,72.00,62.00,10.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:02,1-0289,Sale,DRINKS,10109,COCA COLA 190ML,,,2.000,30.00,0.00,30.00,22.00,8.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:02,1-0288,Sale,ICE CREAM 🍦,10349,CREAMLINE FROOTEES ORANGE 50ML,,,1.000,12.98,0.00,12.98,8.30,4.68,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 20:02,1-0288,Sale,ICE CREAM 🍦,10350,CREAMLINE FROOTEES GRAPES 50ML,,,1.000,12.98,0.00,12.98,8.30,4.68,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 19:55,1-0287,Sale,FOOD,10173,MILO,,,3.000,36.00,0.00,36.00,27.75,8.25,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 19:55,1-0287,Sale,SNACKS,10225,MAGIC FLAKES,,,3.000,27.00,0.00,27.00,16.53,10.47,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 19:55,1-0287,Sale,FOOD,10128,NESCAFE ORIGINAL TWIN PACK,,,1.000,17.00,0.00,17.00,14.00,3.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 19:25,1-0286,Sale,DRINKS,10084,RED HORSE LITRO,,,1.000,140.00,0.00,140.00,120.00,20.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 19:25,1-0286,Sale,SNACKS,10216,MANG JUAN SUKANG PAOMBONG 90G,,,1.000,29.50,0.00,29.50,22.50,7.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:31,2-0051,Sale,SNACKS,10226,KROPEK NI MANGJUAN 90G,,,1.000,29.50,0.00,29.50,23.01,6.49,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:29,2-0050,Sale,DRINKS,10372,PEPSI EXTRA FIZZ 1.5L,,,1.000,64.98,0.00,64.98,59.75,5.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:29,2-0050,Sale,DRINKS,10257,SUMMIT (1000ML),,,2.000,50.00,0.00,50.00,0.00,50.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:29,2-0050,Sale,SNACKS,10210,MAGIC FLAKES CHEESE,,,3.000,27.00,0.00,27.00,16.65,10.35,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:29,2-0050,Sale,SNACKS,10231,CLOUD 9 CLASSIC,,,1.000,10.00,0.00,10.00,6.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:29,2-0050,Sale,ICE CREAM 🍦,10363,CREAMLINE  CUP CHOCO MALLOW 210ML,,,1.000,29.98,0.00,29.98,23.44,6.54,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:13,2-0049,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,1.000,35.00,0.00,35.00,29.50,5.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 17:09,2-0048,Sale,HOME ESSENTIALS,10316,GILLETTE RUBIE BLADE,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 16:42,2-0047,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 15:15,2-0046,Sale,DRINKS,10241,COBRA ASTIG 330ML,,,1.000,25.00,0.00,25.00,20.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 15:15,2-0046,Sale,SNACKS,10130,OISHI CRACKLINGS,,,2.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 14:50,2-0045,Sale,SNACKS,10317@,VCUT SPICY BARBEQUE 25G,,,1.000,21.98,0.00,21.98,16.00,5.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 14:50,2-0045,Sale,SNACKS,10266,CHIZ CURLS 18G,,,2.000,18.00,0.00,18.00,14.50,3.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 13:21,2-0044,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 12:16,1-0285,Sale,FOOD,10326,NISSIN EGGNOG COOKIES,,,10.000,89.80,0.00,89.80,67.20,22.60,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 12:16,1-0285,Sale,FOOD,10065,SILVER SWAN SOY SAUCE 200ML,,,1.000,13.00,0.00,13.00,0.00,13.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 12:16,1-0285,Sale,FOOD,10189,NESCAFE STICK,,,12.000,60.00,0.00,60.00,0.00,60.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 12:16,1-0285,Sale,FOOD,10058,WHITE SUGAR 1/4,,,1.000,24.00,0.00,24.00,0.00,24.00,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 05:25,2-0043,Sale,SNACKS,10179,HAPPY CLASSIC,,,10.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 05:25,2-0043,Sale,SNACKS,10181,HAPPY HOT N SPICY,,,10.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
23/08/2026 05:23,2-0042,Sale,HOME ESSENTIALS,10249,UNILOVE SQUALANE WIPES,,,1.000,40.00,0.00,40.00,24.50,15.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
